Address,Latitude,Longitude
"Cazadero, CA",38.533238,-123.085302
"Spencer, SD",43.727462,-97.593106
"Calnevari (Mojave Desert), CA",35.011008,-115.473371
"Carlsberg, WA",48.090663,-123.172106
"Cossayuna, NY",43.183816,-73.426333
"New York Mills, NY",43.10535,-75.291259
"Socorro/Belen (between), NM",34.058426,-106.891396
"Waldorf, VA",38.626489,-76.910534
"Beaumont (Outside), TX",30.080201,-94.126555
"Outer Banks, NC",35.558484,-75.466535
"Blackwell, OK",36.804494,-97.282841
"Little Rock (northwest of), AR",34.744463,-92.288038
"Phoenix/Glendale, AZ",33.608857,-112.193066
"Stampede Lake, NV",38.802625,-116.419391
"Port Liberte, NJ",40.058312,-74.405681
"Easton, MI",43.00384,-85.137545
"Farmington, WV",39.512886,-80.248965
"Strawberry Plains, TN",36.063144,-83.686018
"Las Vegas (leaving; near Baker), NV",36.171573,-115.139123
"Hudson Bay (?), NJ",40.058312,-74.405681
"Cumberland, WI",45.532196,-92.01936
"I-355 (Cook County), IL",41.758713,-88.035387
"Fresno (Merced, more than one), CA",36.737794,-119.787105
"Plantation (northern coast), CA",56.13034,-106.346785
"Portland (Lake Oswego and Gresham), OR",45.50448,-122.435661
"Middletown (suburb), OH",39.515047,-84.398266
"New Providence, PA",39.925401,-76.198018
"Watseka, IL",40.776122,-87.736423
"Celo, NC",35.893408,-82.314769
"Slickville, PA",40.459783,-79.523085
"Southwest, AR",34.557329,-92.286346
"Elisabeth, CO",39.360287,-104.596901
"Great Cacapon, WV",39.62012,-78.292527
"West. Simsbury, CT",41.873141,-72.858171
"Wilmington (off coast of), NC",34.210412,-77.886824
"Sponk, NY",40.823979,-72.700834
"Collinsville/Granite City, IL",38.659104,-90.074826
"Nevada (Over), NV",38.802625,-116.419391
"Eastland, UT",37.80362,-109.134001
"Woodland Hills-Canoga Park, CA",34.200816,-118.600953
"Kalamazoo to Muskegon, MI",43.234156,-86.248408
"Patterson, NC",35.999284,-81.563969
"Pine Grove Mills, PA",40.733668,-77.88555
"Juncos (Puerto Rico), PR",18.227483,-65.920988
"El Toro, CA",33.646935,-117.686125
"Los Angeles (knottsberry farm area), CA",33.844307,-118.000243
"Hama Hama River, WA",-27.67279,121.628334
"Chattahoochee County, GA",32.295248,-84.815064
"Mount Whitney, CA",36.578526,-118.292249
"Malta, NY",42.985462,-73.786819
"Cabins, WV",38.999025,-79.205305
"Monterey/Seaside, CA",36.614946,-121.822077
"San Jose/Gilroy/Salinas, CA",37.002992,-121.556658
"Natches (30 SE of), WA",47.75105,-120.740131
"Prospect Park, PA",39.887888,-75.308232
"Cleveland, NC",35.733217,-80.677025
"Gila Bend/Yuma (between), AZ",32.721138,-114.616025
"McCrory, AR",35.257421,-91.199897
"Eleanor, WV",38.537581,-81.932346
"Greencreek, ID",46.107109,-116.26433
"Talco, TX",33.362606,-95.104684
"Poca (3.5 miles north of), WV",38.472288,-81.814301
"Poca (in Manilla Creek), WV",38.537026,-81.804719
"Romulus (Metro Airport), MI",42.216224,-83.355345
"Rushcreek, IN",40.44057,-83.656136
"Midwest City (Tinker AFB), OK",35.449483,-97.396685
"New Ellington, SC",33.42153,-81.685686
"Covington (on Highway 64), VA",38.155788,-83.612415
"Fort Smith (area), AR",35.384357,-94.420986
"Russellville/Dover, AZ",34.048954,-111.093709
"Slaughter Beach, DE",38.912868,-75.304094
"I-95, VA",37.918131,-77.458702
"Stanislaus National Forest, CA",38.158312,-119.927814
"Rubicon Trail, CA",38.928516,-119.985239
"Shady Shores, TX",33.165122,-97.02946
"University Park, IL",41.440043,-87.683365
"Indian Springs, NH",43.193876,-71.572397
"Camarillo (Rural), CA",34.216369,-119.037615
"East Petersburg/Manheim, PA",40.163412,-76.39498
"Rowan, NC",35.630334,-80.543865
"Dublin/Radford (RT11 between), VA",53.349778,-6.260301
"St. James City, FL",26.497603,-82.078404
"Rossford, OH",41.609798,-83.56437
"Rio Grande (Puerto Rico), PR",18.378631,-65.839337
"Hickson, ND",46.66941,-96.810342
"Birmingham, TX",31.96861,-99.901835
"Cartaret, NJ",40.577312,-74.228191
"Coso Junction, CA",36.046051,-117.946338
"Lone Pine/Cartago (between), CA",36.606067,-118.062878
"Lake Vermillion, MN",47.848617,-92.338829
"Cartago, CA",36.32075,-118.02648
"North Washington, PA",41.047821,-79.813402
"(unknown), VA",37.431584,-78.656876
"Fredericktown (2205twp rd180), OH",40.481083,-82.543403
"La Verne, CO",34.10084,-117.767856
"Roswell (West side), NM",33.39427,-104.523004
"River Rouge, MI",42.273379,-83.134384
"Pacifica/Lindamar, CA",37.588417,-122.494001
"Kansas City (north ), MO",39.142934,-94.572991
"Knolls, UT",40.722963,-113.289688
"Sault Ste. Marie (south of), MI",46.497726,-84.347582
"St. Louis (Kirkwood), MO",38.583393,-90.406805
"Oak Glen, CA",34.049484,-116.947826
"Bridgeport, VT",43.987376,-73.351178
"Rippon, WV",39.21842,-77.90529
"Toma to Madison (Interstate 90-94), WI",43.095157,-89.285912
"Stockton, AL",30.993766,-87.858051
"Flagstaff (near; over US 40), NV",35.198271,-111.651281
"Elm Mott, TX",31.670983,-97.100827
"Bloomingburgh, NY",41.554281,-74.43961
"Connecticut (unspecified), CT",41.603208,-73.087734
"Flagstaff (north of), AZ",35.198271,-111.651281
"Dublin, NC",34.656809,-78.726422
"Missouri Valley, IA",41.556398,-95.887688
"Los Angeles/Atlanta (between, not sure where), GA",33.748731,-84.387697
"Frontenac, MO",38.640444,-90.415428
"Granite City (5min.from St.Louis,MO.), IL",38.701462,-90.148717
"Acton to Chelmsford, MA",42.599839,-71.367265
"Philadelphia, NY",44.154514,-75.708834
"St.Charles, MI",43.299468,-84.142892
"Primm Springs, TN",35.820916,-87.250017
"Iowa, IA",41.87802,-93.097721
"Skytop, PA",41.228701,-75.238366
"Buffalo (south of), NY",42.88647,-78.878389
"Tubac, AZ",31.612588,-111.045933
"Highbridge, WI",46.388863,-90.736279
"Mt. Carmel, PA",40.797032,-76.411916
"Moscow, PA",41.336745,-75.518512
"Byram, NJ",40.92528,-74.718685
"Bloomington, TX",28.647787,-96.892465
"Palisades, NY",41.011283,-73.913282
"El Paso (100 miles outside), TX",31.761893,-106.485002
"Gardiner, MT",45.031873,-110.705752
"Greesnboro, NC",36.072647,-79.791954
"Carrolton, GA",33.580129,-85.076605
"Arecibo (just S of, Rural central PR), PR",18.444268,-66.646428
"Sedona (5 miles w. of), AZ",34.869753,-111.760975
"Las Cruces (on Interstate 10,west of), NM",32.285988,-106.844579
"Bartelso (outside of), IL",38.536414,-89.466453
"Orange Park (outside Jacksonville), FL",30.200215,-81.739491
"Kent (Auburn, Over S. King Co. Valley), WA",48.175118,-117.72484
"Evansville, IL",38.090356,-89.938459
"Mt. Morris Township, MI",43.100561,-83.741154
"Osage, IA",43.28416,-92.819103
"Carnes, MS",30.993491,-89.259758
"Gabbs, NV",38.86903,-117.922876
"Clearence Center, NY",43.010607,-78.637528
"Lookout, CA",41.208078,-121.149865
"Martinez Lake, CA",36.778265,-119.417914
"Martinez Lake, AZ",32.974162,-114.461956
"Bakersfield (I-5 north of), CA",35.250602,-119.207298
"Bakersfield (1 hour north of), CA",35.373312,-119.018733
"Harmony, MN",43.555187,-92.005265
"Gilbert (ene of), AZ",33.352807,-111.789027
"Olympia/Shelton, WA",47.224111,-123.121089
"Travis County, TX",30.209681,-97.698245
"Kingman (outside of), AZ",35.189433,-114.052999
"Arlen, TX",31.96861,-99.901835
"Barre, NY",43.163275,-78.224813
"Lynnville, IA",41.57747,-92.783546
"Lu Verne, IA",42.908219,-94.084582
"Posen, MI",45.261974,-83.698865
"Clovis (Cannon AFB), NM",34.389798,-103.318283
"Rolfe, IA",42.812745,-94.526919
"Prescott (near; Hwy 89), AZ",34.594978,-112.426346
"Bokeelia, FL",26.705653,-82.158958
"Chama, NM",36.902816,-106.579233
"Roellen-Dyersburg area, TN",36.067098,-89.277679
"Vanceburg, KY",38.599218,-83.318779
"Tempe/Phoenix (city line), AZ",33.425501,-111.939983
"Valley Mills, TX",31.659302,-97.472261
"Hingham/Rockland, MA",42.152028,-70.903875
"I-84 Westbound, MA",41.726409,-72.778617
"Unityville, PA",41.233288,-76.514816
"Touchet, WA",46.03985,-118.67219
"Wilcox/Benson (Between), AZ",31.967858,-110.29451
"Pacific Palasades, CA",34.035606,-118.515603
"Marion County, AL",34.044093,-87.776323
"Weems, VA",37.65484,-76.443816
"Datil/Magdalena (between), NM",34.144936,-107.842955
"Saltsburg, PA",40.486456,-79.451422
"Comstock, NE",41.560541,-99.250359
"Roundhead, OH",40.559478,-83.835218
"Baltimore County (NW area), MD",39.464762,-76.733647
"Sniders Crossroads, SC",32.88908,-80.853139
"Weatherford, OK",35.526185,-98.707573
"Lansing (just west of, on I-96 heading west), MI",42.744828,-84.667831
"Hwy 12 (Blockhouse Road), WA",-27.67279,121.628334
"Thornton, IL",41.568066,-87.60812
"Walla Walla (west of), WA",46.064607,-118.343039
"St. Cloud (south of, over Lake Tohopekilagia), FL",28.248875,-81.281204
"Fort Pierce/Orlando (between), FL",27.446685,-80.325615
"Ten Sleep (outside of), WY",44.034102,-107.45119
"West Palm Beach (Vero), FL",26.715362,-80.053353
"Bonita Springs (in the east as seen from), FL",26.339785,-81.778694
"Vero Beach (Northern), FL",27.638637,-80.397278
"Benson (Just outside of), NC",35.382129,-78.548605
"Port Salerno, FL",27.144221,-80.200623
"Denmark, ME",43.970334,-70.803402
"Death Valley Gas Station, CA",36.532286,-116.93254
"Unknown, FL",27.664808,-81.515776
"Payson (Woods Canyon Lake), AZ",34.334801,-110.943886
"Big Cypress Parks, FL",26.155843,-81.266826
"Fort Bliss, TX",31.812412,-106.421308
"Whatcom County, WA",48.878711,-121.971873
"Arnheim, MI",46.916872,-88.482637
"Mt. Hope, WI",42.967229,-90.859022
"Bee Branch, AR",35.45091,-92.394609
"Heniker, NH",43.179805,-71.822307
"SE Oregon, NW Nevada or NE California border., OR",36.778265,-119.417914
"Brookston, TX",33.622741,-95.699322
"can't say, PA",41.203343,-77.194542
"Leipsic, OH",41.098387,-83.984651
"Lupton (near), MI",44.431102,-84.025848
"DeSoto/Overland Park (between), KS",38.982249,-94.670789
"Talkeetna, AK",62.320897,-150.106621
"Pegram, TN",36.100639,-87.051133
"Schuyler Falls, NY",44.628628,-73.557926
"Frost Proof, FL",27.745843,-81.530625
"Eau claire, WI",44.811356,-91.498494
"Mineville, NY",44.093639,-73.52346
"Fitchville, CT",41.564845,-72.15398
"Reagan, TX",31.217911,-96.78343
"Roachdale, IN",39.848911,-86.80221
"Sumner, GA",31.512969,-83.738529
"Greenwood, LA",32.442906,-93.97297
"Carol City, FL",25.939592,-80.278453
"Croton-on-Hudson, NY",41.208401,-73.891264
"Young City (approx 9 mi. SE of Graham), TX",33.107049,-98.589517
"Rock Hill (and surrounding cities), SC",34.92486,-81.025057
"Xenia (app.10 Mi. E of Dayton), OH",39.758925,-84.191592
"Woodmont, CT",41.228138,-72.99151
"Caballo, NM",32.975605,-107.307843
"Barronvale, PA",39.951756,-79.271413
"Beaumont/Sour Lake, TX",30.080201,-94.126555
"Sleepy Creek, NC",35.258479,-77.970556
"Wordens Pond Road, RI",41.430721,-71.585256
"Brocton, NY",42.388647,-79.441138
"Kahana Beach, HI",20.97664,-156.682522
"Dover, TN",36.487855,-87.838337
"Fancy Prairie, IL",39.997573,-89.599548
"Whitetail, MT",48.896201,-105.162621
"Cisco (Just before), TX",32.388161,-98.979212
"Huntinton, WV",38.419224,-82.445145
"Bahama, NC",36.165986,-78.876684
"Jamestown (Adam's Farm) dist., NC",37.211619,-76.7752
"San Bernardino County, CA",34.959229,-116.419391
"Las Vegas/Truth or Consequences (between), NM",33.128394,-107.252804
"Elmira, WA",47.711009,-118.940831
"Mahanoy City (outside), PA",40.812561,-76.141622
"Grand Canyon, NV",38.802625,-116.419391
"Fenn, ID",45.963219,-116.256271
"Cascade Range (central, near north sister), OR",44.166248,-121.772562
"Asbury community, NC",35.608211,-79.199737
"Holland Patent, NY",43.241716,-75.256819
"Pico Rivera/Paramount, CA",33.889461,-118.159774
"Chinquipin (Matagorda county, 10 miles southeast of se, TX",28.757786,-95.773844
"Ka'anapali (Maui), HI",20.935924,-156.690055
"Monsey, NY",41.111193,-74.068457
"Freeport (north of), IL",42.296666,-89.621217
"Kapula Bay (Maui), HI",20.999789,-156.666321
"Bottoms Bridge, VA",37.510799,-77.192764
"Cordes, AZ",34.303365,-112.166824
"Richmond/Bowdoin, ME",44.101069,-69.911092
"Mt. Morris, MI",43.118631,-83.694966
"W. Rutland, VT",43.606655,-72.988205
"Eagleville, TN",35.741759,-86.649696
"Jena, LA",31.683248,-92.133756
"Sioux City/Omaha (between), IA",42.496317,-96.404924
"Margate (Atlantic City), NJ",39.327867,-74.503504
"Wyncote, PA",40.094547,-75.148771
"Glen Dale, MD",38.987603,-76.820513
"Lake City, SC",33.871005,-79.755324
"Ucaipa, CA",34.033623,-117.043065
"Colorado Springs (40 SE), CO",38.833863,-104.821344
"Brock, TX",32.676218,-97.940892
"Goodland (@10 miles east of), KS",39.350858,-101.710187
"Rolla (Missouri Ozarks), MO",37.948543,-91.771512
"Wellston (near to), OK",35.694232,-97.063343
"Colorado Springs (monument), CO",39.091656,-104.872754
"East Barnard (county farm road), TX",29.531101,-96.071061
"Howey in the Hills, FL",28.714003,-81.774543
"Palo Alto/Stanford, CA",37.424133,-122.166077
"Perry (exit 35; almost to Talahassee), FL",30.438261,-84.280729
"Cornelius/North Plains area, OR",45.597798,-123.000818
"Napoleon, ND",46.508299,-99.771202
"Franconia Notch (I-93, southbound), NH",43.561298,-71.617158
"Franconia Notch/White Mountains, NH",44.142056,-71.681298
"Mounds View/Blaine, MN",45.104943,-93.208557
"Grant Park, IL",41.241167,-87.646154
"Greensville, MS",33.399673,-91.037724
"Noxapater, MS",32.992326,-89.066196
"Henry Cowe Park, CA",37.039876,-122.063989
"Deweyville, TX",30.29772,-93.743492
"Steamboat, NV",39.37716,-119.743781
"Brighton (outside of), IA",41.174735,-91.819633
"Cedar City/St. George (between), UT",37.096505,-113.568395
"Lajas (Puerto Rico), PR",18.049953,-67.059351
"Burien (looking SW, three tree point to Vashon Island), WA",47.451314,-122.379418
"Rooseville, MI",42.497245,-82.937161
"Brighton (west of Detroit), MI",42.414296,-83.118769
"Chandler (app. 20 miles E/SE of Phoenix), AZ",33.448379,-112.074018
"Killawog, NY",42.400653,-76.020738
"Malad/Downy, ID",42.19158,-112.250817
"Raymond/Epping, NH",43.053458,-71.073555
"Red Lodge (6 mi N; Hwy 212), MT",45.185757,-109.246817
"McGrady (Wilkes County), NC",36.343486,-81.224809
"Old Woman Mountains area, CA",34.449977,-115.200823
"Columbia (central--over center of campus), MO",37.96428,-91.831828
"Appleton, MN",45.199186,-96.024457
"Dublin, NH",42.907581,-72.062576
"Scottsbluff County (rural; western), NE",41.814095,-103.636287
"Pine City, MS",45.822921,-92.970348
"Pahokee, FL",26.820062,-80.665313
"Santa Ana/Garden Grove, CA",33.745473,-117.867666
"Perkins/Carney, OK",35.808367,-97.012828
"Eureka, TX",32.01265,-96.295805
"Bloomfield, NE",42.598917,-97.645618
"Sioux Center, IA",43.079778,-96.175712
"Newton, TX",30.848554,-93.760043
"Canyon (outside of), TX",34.980308,-101.918823
"Wellsville, KS",38.718349,-95.08162
"S. Bossier, LA",32.515968,-93.732102
"PA/NY, PA",40.712754,-74.005959
"Yelm (Mt.Rainier), WA",46.942017,-122.605946
"Rancho Dominguez, CA",33.850835,-118.224898
"Greensburg/Delmont (Between), PA",40.411694,-79.571436
"Farmington (?), ME",44.670517,-70.151208
"Houston (Spring), TX",30.079967,-95.417147
"Horn Island, MS",30.235894,-88.669971
"Mammoth Hot Springs, WY",44.97689,-110.699119
"Melvin, IL",40.567534,-88.247846
"Portland (suburbs), OR",45.515259,-122.678377
"Bayboro, NC",35.142918,-76.770213
"Ringold, OH",39.590336,-81.979568
"Ribolt, KY",38.575094,-83.51963
"Philiadelphia, MS",32.771549,-89.11671
"Benzonia, MI",44.621377,-86.099248
"Vienna/Williamstown, WV",39.400608,-81.448157
"Bath, IL",40.193367,-90.140935
"Newhalen, AK",59.72482,-154.894257
"Chestnutridge, MO",36.836719,-93.251869
"Surgoinsville, TN",36.470954,-82.851807
"Carlisle, IA",41.498594,-93.483554
"Skipperville, AL",31.557682,-85.545502
"Terrel, TX",32.735986,-96.27528
"Callahan County (cross plains in rural area), TX",32.126236,-99.165359
"Pilot Mountain (near), NC",36.386518,-80.46951
"Cadiz-Wallonia area, KY",37.839353,-84.270036
"Haworth, OK",33.846474,-94.652707
"Polk County, OR",44.926631,-123.491943
"Smiths Ferry, ID",44.3027,-116.088464
"Gray, TX",32.787653,-94.073502
"Mt. Bethel/Pa-NJ border, PA",40.058312,-74.405681
"Boston, PA",40.312032,-79.823123
"Easton (forks twsp.), PA",40.734553,-75.212898
"Houston (Spring/north suburbs), TX",29.7604,-95.369784
"Ely (about 40-50 miles outside), MN",47.903224,-91.867092
"Mastic (Long Island), NY",40.802033,-72.840944
"Del Norte, CO",37.678885,-106.353374
"Elkport (rural area), IA",42.739689,-91.27791
"Hickory (hwy 321 8mi s.), NC",35.721407,-81.356208
"San Bernardino Co. (I-15, Oak Hill Road Exit), CA",56.13034,-106.346785
"Santa Barbara/ Highway 154, CA",34.454039,-119.765616
"Paso Robles (Lake Nacimiento Region), CA",35.636854,-120.65451
"unsure, NY",40.712754,-74.005959
"Mt. Vernon, VA",38.729341,-77.107388
"Glenn Ellyn, IL",41.877539,-88.067032
"Davenport (Vanderveer Park), IA",41.544206,-90.574831
"Malvern, PA",40.036224,-75.513821
"Flagstaff (Coconino National Forest area), AZ",34.913196,-111.559098
"La Crosse, WA",46.814035,-117.881882
"Megargel, TX",33.450909,-98.924496
"Washburn, MO",36.586989,-93.966209
"Lee Vining (north of), CA",37.95759,-119.119937
"Dublin, HI",37.720383,-121.92412
"Prescott (National Forest), 40 miles north-west of, AZ",34.635078,-112.596007
"Prescott (National Forest) ((40 miles north-west of )), AZ",34.635078,-112.596007
"Holmen (near Brookners Pond), WI",43.963271,-91.256244
"Pittsburg, IL",37.777003,-88.849529
"St.Johns, MI",43.001128,-84.559157
"Sandyville, WV",38.905897,-81.660695
"Thiells, NY",41.210643,-74.01766
"Junction (10 min W. of, on I-10), TX",30.496762,-100.013098
"Garden City Park, NY",40.741005,-73.663005
"Lafayette (10 Miles N of), IN",30.224117,-92.019853
"Tampa/Nashville (to) (Flight from), GA",32.165615,-82.900091
"Fontana, KS",38.425845,-94.838284
"Louisville (KY)/Henryville (IN), KY",38.252691,-85.758435
"New York City (World Trade Center), NY",40.711795,-74.013101
"Madhatan, NY",40.783068,-73.971252
"Rochelle, TX",31.224672,-99.20985
"Angeles National Forest Area, CA",34.31665,-118.005755
"Great Falls (Fairfax County), VA",38.998185,-77.288304
"Columbia City, OR",45.893162,-122.811978
"Crescent City, IL",40.770036,-87.858937
"Hawk Springs, WY",41.786066,-104.264674
"Berlin, OH",40.561191,-81.794152
"Branch, MI",43.934949,-86.114124
"North Hreo, VT",44.83117,-73.273505
"East Killingly, CT",41.848872,-71.817508
"Bow-Edison, WA",48.562304,-122.443763
"North Carolina (Western part), NC",35.787615,-78.709707
"St. Johnsville, NY",43.001221,-74.678092
"Ogden (near), IA",42.03957,-94.032017
"San Diego (Point Loma), CA",32.700053,-117.246696
"Soldiers Grove (Rising Sun), WI",43.39523,-90.7743
"Errol, NH",44.781413,-71.137874
"Tarpon Springs/Clearwater, FL",28.002957,-82.729471
"Kentucky, KY",37.839353,-84.270036
"Calico Rock, AR",36.119537,-92.136115
"Fort Walton Beach (Mary Esther), FL",30.3953,-86.595353
"Chama River (El Vado dam), NM",36.14446,-106.258176
"Bear Canyon Lake, AZ",34.401515,-111.002436
"Valmy, NV",40.792212,-117.128166
"Goverment Camp, OR",45.303981,-121.754817
"Lamar/Las Animas, CO",38.066654,-103.222728
"Yuma (out side of), AZ",32.692648,-114.627704
"Pearl Ridge, HI",21.385567,-157.941693
"Atlantic Ocean, NJ",-14.599436,-28.673132
"Grissom AFB (approx. 20 south of), IN",40.66182,-86.144635
"Yuma (approx. 100 miles E of), AZ",32.692648,-114.627704
"Butte (Approx 40 miles S. of, on NB Interstate 15), MT",46.003817,-112.534763
"Barstow (aprox 35 mi west of, Mojave desert), CA",34.895821,-117.017272
"Caldwell (approx 40 miles nw), ID",43.662949,-116.687379
"Longmont (approx 8 miles south of, CO-I25 interchg), CO",38.97955,-104.810125
